id,minute,result,X,Y,xG,player,h_a,player_id,situation,season,shotType,match_id,h_team,a_team,h_goals,a_goals,date,player_assisted,lastAction
570827,92,MissedShots,0.9690000152587891,0.7230000305175781,0.05682207643985748,Timo Werner,h,65,OpenPlay,2023,LeftFoot,22194,Tottenham,Luton,2,1,2024-03-30 15:00:00,Pierre-Emile Højbjerg,Pass
571842,4,Goal,0.965,0.52,0.7096827030181885,Brennan Johnson,a,10760,OpenPlay,2023,RightFoot,22199,West Ham,Tottenham,1,1,2024-04-02 19:15:00,Timo Werner,Pass
571844,9,MissedShots,0.78,0.29399999618530276,0.024210501462221146,Pedro Porro,a,6912,OpenPlay,2023,RightFoot,22199,West Ham,Tottenham,1,1,2024-04-02 19:15:00,Son Heung-Min,Pass
571849,47,MissedShots,0.860999984741211,0.3509999847412109,0.048323944211006165,Rodrigo Bentancur,a,6108,FromCorner,2023,RightFoot,22199,West Ham,Tottenham,1,1,2024-04-02 19:15:00,Yves Bissouma,Pass
571852,51,BlockedShot,0.8490000152587891,0.4370000076293945,0.08963868767023087,James Maddison,a,6818,OpenPlay,2023,LeftFoot,22199,West Ham,Tottenham,1,1,2024-04-02 19:15:00,Brennan Johnson,Pass
571853,53,BlockedShot,0.8440000152587891,0.6079999923706054,0.07019448280334473,James Maddison,a,6818,OpenPlay,2023,LeftFoot,22199,West Ham,Tottenham,1,1,2024-04-02 19:15:00,Son Heung-Min,Pass
571854,54,MissedShots,0.7880000305175782,0.41900001525878905,0.036686528474092484,Yves Bissouma,a,5609,OpenPlay,2023,RightFoot,22199,West Ham,Tottenham,1,1,2024-04-02 19:15:00,,BallTouch
571858,67,BlockedShot,0.850999984741211,0.34599998474121096,0.048508208245038986,Brennan Johnson,a,10760,OpenPlay,2023,RightFoot,22199,West Ham,Tottenham,1,1,2024-04-02 19:15:00,,None
571859,68,SavedShot,0.895,0.33299999237060546,0.05763603374361992,Pedro Porro,a,6912,OpenPlay,2023,LeftFoot,22199,West Ham,Tottenham,1,1,2024-04-02 19:15:00,,None
571860,71,BlockedShot,0.9069999694824219,0.685,0.0653042197227478,Timo Werner,a,65,OpenPlay,2023,RightFoot,22199,West Ham,Tottenham,1,1,2024-04-02 19:15:00,Son Heung-Min,Pass
573144,1,MissedShots,0.7930000305175782,0.669000015258789,0.026038000360131264,Yves Bissouma,h,5609,FromCorner,2023,RightFoot,22213,Tottenham,Nottingham Forest,3,1,2024-04-07 19:00:00,James Maddison,Pass
573145,5,BlockedShot,0.8590000152587891,0.7230000305175781,0.02287697233259678,Timo Werner,h,65,FromCorner,2023,RightFoot,22213,Tottenham,Nottingham Forest,3,1,2024-04-07 19:00:00,,None
573146,7,BlockedShot,0.855999984741211,0.64,0.05135535076260567,James Maddison,h,6818,OpenPlay,2023,RightFoot,22213,Tottenham,Nottingham Forest,3,1,2024-04-07 19:00:00,Son Heung-Min,Pass
573148,11,MissedShots,0.8159999847412109,0.3870000076293945,0.03198022022843361,Yves Bissouma,h,5609,FromCorner,2023,RightFoot,22213,Tottenham,Nottingham Forest,3,1,2024-04-07 19:00:00,Brennan Johnson,Pass
573150,16,MissedShots,0.7569999694824219,0.3890000152587891,0.02826647460460663,Yves Bissouma,h,5609,OpenPlay,2023,RightFoot,22213,Tottenham,Nottingham Forest,3,1,2024-04-07 19:00:00,,None
573152,23,SavedShot,0.7630000305175781,0.4929999923706055,0.03528482839465141,Yves Bissouma,h,5609,OpenPlay,2023,RightFoot,22213,Tottenham,Nottingham Forest,3,1,2024-04-07 19:00:00,James Maddison,Pass
573153,23,SavedShot,0.9730000305175781,0.534000015258789,0.8439615368843079,Brennan Johnson,h,10760,OpenPlay,2023,RightFoot,22213,Tottenham,Nottingham Forest,3,1,2024-04-07 19:00:00,Timo Werner,Pass
573161,48,MissedShots,0.960999984741211,0.3679999923706055,0.0722755715250969,Brennan Johnson,h,10760,OpenPlay,2023,RightFoot,22213,Tottenham,Nottingham Forest,3,1,2024-04-07 19:00:00,,None
573165,57,Goal,0.8809999847412109,0.3870000076293945,0.08517362922430038,Pedro Porro,h,6912,OpenPlay,2023,RightFoot,22213,Tottenham,Nottingham Forest,3,1,2024-04-07 19:00:00,Rodrigo Bentancur,HeadPass
573166,61,BlockedShot,0.794000015258789,0.3729999923706055,0.0353466272354126,James Maddison,h,6818,OpenPlay,2023,RightFoot,22213,Tottenham,Nottingham Forest,3,1,2024-04-07 19:00:00,Iyenoma Destiny Udogie,Pass
573404,0,BlockedShot,0.840999984741211,0.5409999847412109,0.06461359560489655,Rodrigo Bentancur,a,6108,OpenPlay,2023,LeftFoot,22222,Newcastle United,Tottenham,4,0,2024-04-13 11:30:00,,None
573406,6,MissedShots,0.914000015258789,0.5740000152587891,0.3165394365787506,Timo Werner,a,65,OpenPlay,2023,RightFoot,22222,Newcastle United,Tottenham,4,0,2024-04-13 11:30:00,Brennan Johnson,Cross
573409,15,BlockedShot,0.924000015258789,0.7180000305175781,0.041825950145721436,Timo Werner,a,65,OpenPlay,2023,RightFoot,22222,Newcastle United,Tottenham,4,0,2024-04-13 11:30:00,Son Heung-Min,Chipped
573411,16,MissedShots,0.9459999847412109,0.595999984741211,0.131307452917099,Timo Werner,a,65,OpenPlay,2023,LeftFoot,22222,Newcastle United,Tottenham,4,0,2024-04-13 11:30:00,James Maddison,Pass
573417,41,SavedShot,0.785,0.6320000076293946,0.027965936809778214,James Maddison,a,6818,OpenPlay,2023,RightFoot,22222,Newcastle United,Tottenham,4,0,2024-04-13 11:30:00,Son Heung-Min,Pass
573420,49,SavedShot,0.7880000305175782,0.6919999694824219,0.02097717672586441,Timo Werner,a,65,OpenPlay,2023,RightFoot,22222,Newcastle United,Tottenham,4,0,2024-04-13 11:30:00,James Maddison,Pass
573422,60,MissedShots,0.765,0.33799999237060546,0.015367199666798115,Brennan Johnson,a,10760,OpenPlay,2023,RightFoot,22222,Newcastle United,Tottenham,4,0,2024-04-13 11:30:00,Pierre-Emile Højbjerg,Chipped
573425,64,BlockedShot,0.960999984741211,0.6809999847412109,0.07749179750680923,Dejan Kulusevski,a,6691,OpenPlay,2023,LeftFoot,22222,Newcastle United,Tottenham,4,0,2024-04-13 11:30:00,James Maddison,Throughball
573426,69,MissedShots,0.7330000305175781,0.6020000076293945,0.011929097585380077,James Maddison,a,6818,OpenPlay,2023,RightFoot,22222,Newcastle United,Tottenham,4,0,2024-04-13 11:30:00,Iyenoma Destiny Udogie,Pass
573427,69,BlockedShot,0.915,0.26600000381469724,0.017446797341108322,Dejan Kulusevski,a,6691,OpenPlay,2023,LeftFoot,22222,Newcastle United,Tottenham,4,0,2024-04-13 11:30:00,James Maddison,Cross
577217,11,MissedShots,0.825,0.36400001525878906,0.04029727727174759,James Maddison,h,6818,OpenPlay,2023,RightFoot,22241,Tottenham,Arsenal,2,3,2024-04-28 13:00:00,Son Heung-Min,Pass
577220,20,ShotOnPost,0.9590000152587891,0.4470000076293945,0.4592956602573395,Cristian Romero,h,7218,SetPiece,2023,Head,22241,Tottenham,Arsenal,2,3,2024-04-28 13:00:00,James Maddison,Aerial
577221,21,BlockedShot,0.78,0.5720000076293945,0.02714565582573414,Dejan Kulusevski,h,6691,OpenPlay,2023,LeftFoot,22241,Tottenham,Arsenal,2,3,2024-04-28 13:00:00,,BallRecovery
577222,21,BlockedShot,0.725,0.40299999237060546,0.0138865876942873,Pedro Porro,h,6912,FromCorner,2023,RightFoot,22241,Tottenham,Arsenal,2,3,2024-04-28 13:00:00,,None
577226,48,MissedShots,0.845999984741211,0.37,0.038339488208293915,Pedro Porro,h,6912,OpenPlay,2023,RightFoot,22241,Tottenham,Arsenal,2,3,2024-04-28 13:00:00,,None
577227,50,BlockedShot,0.914000015258789,0.495,0.11130133271217346,Brennan Johnson,h,10760,FromCorner,2023,RightFoot,22241,Tottenham,Arsenal,2,3,2024-04-28 13:00:00,,None
577228,50,BlockedShot,0.8919999694824219,0.4859999847412109,0.08008977770805359,Brennan Johnson,h,10760,FromCorner,2023,RightFoot,22241,Tottenham,Arsenal,2,3,2024-04-28 13:00:00,,BallTouch
577230,50,MissedShots,0.9540000152587891,0.47700000762939454,0.5857158303260803,Cristian Romero,h,7218,OpenPlay,2023,Head,22241,Tottenham,Arsenal,2,3,2024-04-28 13:00:00,Dejan Kulusevski,Cross
577232,56,MissedShots,0.870999984741211,0.27799999237060546,0.041941747069358826,Pedro Porro,h,6912,OpenPlay,2023,RightFoot,22241,Tottenham,Arsenal,2,3,2024-04-28 13:00:00,Dejan Kulusevski,Pass
577234,63,Goal,0.8180000305175781,0.4859999847412109,0.05250925570726395,Cristian Romero,h,7218,OpenPlay,2023,RightFoot,22241,Tottenham,Arsenal,2,3,2024-04-28 13:00:00,,BallRecovery
577237,83,BlockedShot,0.9119999694824219,0.49700000762939456,0.08248989284038544,Cristian Romero,h,7218,OpenPlay,2023,LeftFoot,22241,Tottenham,Arsenal,2,3,2024-04-28 13:00:00,Pape Sarr,Cross
577972,5,BlockedShot,0.845,0.34299999237060547,0.05011305212974548,Brennan Johnson,a,10760,OpenPlay,2023,RightFoot,22149,Chelsea,Tottenham,2,0,2024-05-02 18:30:00,Dejan Kulusevski,Pass
577979,37,MissedShots,0.9490000152587891,0.5220000076293946,0.09742669761180878,Cristian Romero,a,7218,SetPiece,2023,Head,22149,Chelsea,Tottenham,2,0,2024-05-02 18:30:00,Pedro Porro,Aerial
577983,45,BlockedShot,0.8469999694824218,0.4540000152587891,0.058295249938964844,Dejan Kulusevski,a,6691,OpenPlay,2023,LeftFoot,22149,Chelsea,Tottenham,2,0,2024-05-02 18:30:00,,None
577985,52,BlockedShot,0.9630000305175781,0.575999984741211,0.1286783665418625,Richarlison,a,6026,OpenPlay,2023,RightFoot,22149,Chelsea,Tottenham,2,0,2024-05-02 18:30:00,Dejan Kulusevski,Pass
577987,61,SavedShot,0.9490000152587891,0.29399999618530276,0.04844905808568001,Pedro Porro,a,6912,OpenPlay,2023,RightFoot,22149,Chelsea,Tottenham,2,0,2024-05-02 18:30:00,Pape Sarr,Pass
577993,73,MissedShots,0.9259999847412109,0.6359999847412109,0.258048415184021,Brennan Johnson,a,10760,OpenPlay,2023,RightFoot,22149,Chelsea,Tottenham,2,0,2024-05-02 18:30:00,Pierre-Emile Højbjerg,Cross
577995,88,SavedShot,0.7319999694824219,0.47900001525878905,0.015844352543354034,Rodrigo Bentancur,a,6108,OpenPlay,2023,RightFoot,22149,Chelsea,Tottenham,2,0,2024-05-02 18:30:00,Son Heung-Min,Pass
577996,89,BlockedShot,0.93,0.625,0.05858255922794342,Rodrigo Bentancur,a,6108,OpenPlay,2023,LeftFoot,22149,Chelsea,Tottenham,2,0,2024-05-02 18:30:00,Bryan Gil Salvatierra,Cross
577998,90,BlockedShot,0.8130000305175781,0.6780000305175782,0.03044363670051098,James Maddison,a,6818,FromCorner,2023,RightFoot,22149,Chelsea,Tottenham,2,0,2024-05-02 18:30:00,,Rebound
577999,90,BlockedShot,0.9159999847412109,0.5479999923706055,0.03375520929694176,Cristian Romero,a,7218,FromCorner,2023,Head,22149,Chelsea,Tottenham,2,0,2024-05-02 18:30:00,Giovani Lo Celso,Aerial
578001,91,MissedShots,0.87,0.47200000762939454,0.14381298422813416,Rodrigo Bentancur,a,6108,OpenPlay,2023,RightFoot,22149,Chelsea,Tottenham,2,0,2024-05-02 18:30:00,Son Heung-Min,Pass
578002,92,MissedShots,0.7290000152587891,0.4829999923706055,0.015466048382222652,James Maddison,a,6818,OpenPlay,2023,RightFoot,22149,Chelsea,Tottenham,2,0,2024-05-02 18:30:00,Giovani Lo Celso,Pass
579001,2,MissedShots,0.7919999694824219,0.629000015258789,0.021188629791140556,Yves Bissouma,a,5609,SetPiece,2023,RightFoot,22251,Liverpool,Tottenham,4,2,2024-05-05 15:30:00,,None
579019,53,SavedShot,0.9009999847412109,0.47400001525878904,0.26026877760887146,Brennan Johnson,a,10760,OpenPlay,2023,Head,22251,Liverpool,Tottenham,4,2,2024-05-05 15:30:00,Pedro Porro,Cross
579020,57,MissedShots,0.525,0.13100000381469726,0.004986682441085577,Pedro Porro,a,6912,OpenPlay,2023,RightFoot,22251,Liverpool,Tottenham,4,2,2024-05-05 15:30:00,,None
579022,61,BlockedShot,0.78,0.5629999923706055,0.08975673466920853,James Maddison,a,6818,DirectFreekick,2023,RightFoot,22251,Liverpool,Tottenham,4,2,2024-05-05 15:30:00,,Standard
579023,62,SavedShot,0.769000015258789,0.4809999847412109,0.02455371990799904,James Maddison,a,6818,SetPiece,2023,LeftFoot,22251,Liverpool,Tottenham,4,2,2024-05-05 15:30:00,Brennan Johnson,Pass
579024,65,MissedShots,0.8040000152587891,0.6669999694824219,0.02667997218668461,James Maddison,a,6818,OpenPlay,2023,LeftFoot,22251,Liverpool,Tottenham,4,2,2024-05-05 15:30:00,,BallTouch
579026,71,Goal,0.924000015258789,0.43400001525878906,0.28302261233329773,Richarlison,a,6026,OpenPlay,2023,RightFoot,22251,Liverpool,Tottenham,4,2,2024-05-05 15:30:00,Brennan Johnson,Cross
579032,86,SavedShot,0.9259999847412109,0.6780000305175782,0.06270196288824081,Richarlison,a,6026,OpenPlay,2023,LeftFoot,22251,Liverpool,Tottenham,4,2,2024-05-05 15:30:00,Son Heung-Min,Pass
579898,3,BlockedShot,0.860999984741211,0.3679999923706055,0.07187706232070923,James Maddison,h,6818,OpenPlay,2023,RightFoot,22262,Tottenham,Burnley,2,1,2024-05-11 14:00:00,Son Heung-Min,Pass
579900,6,SavedShot,0.895,0.3160000038146973,0.20147112011909485,Brennan Johnson,h,10760,OpenPlay,2023,RightFoot,22262,Tottenham,Burnley,2,1,2024-05-11 14:00:00,Dejan Kulusevski,Cross
579904,28,MissedShots,0.8140000152587891,0.28399999618530275,0.019787274301052094,Pedro Porro,h,6912,OpenPlay,2023,RightFoot,22262,Tottenham,Burnley,2,1,2024-05-11 14:00:00,Dejan Kulusevski,TakeOn
579905,31,Goal,0.8819999694824219,0.31799999237060544,0.05462588369846344,Pedro Porro,h,6912,OpenPlay,2023,RightFoot,22262,Tottenham,Burnley,2,1,2024-05-11 14:00:00,Brennan Johnson,Pass
579907,33,MissedShots,0.970999984741211,0.2720000076293945,0.2907385528087616,Brennan Johnson,h,10760,OpenPlay,2023,RightFoot,22262,Tottenham,Burnley,2,1,2024-05-11 14:00:00,,BallRecovery
579911,53,BlockedShot,0.7330000305175781,0.605999984741211,0.015815390273928642,James Maddison,h,6818,OpenPlay,2023,RightFoot,22262,Tottenham,Burnley,2,1,2024-05-11 14:00:00,Brennan Johnson,BallTouch
579912,53,MissedShots,0.9780000305175781,0.29100000381469726,0.04873543977737427,Pedro Porro,h,6912,OpenPlay,2023,RightFoot,22262,Tottenham,Burnley,2,1,2024-05-11 14:00:00,Son Heung-Min,Pass
579916,58,SavedShot,0.9209999847412109,0.5770000076293945,0.433563768863678,James Maddison,h,6818,OpenPlay,2023,LeftFoot,22262,Tottenham,Burnley,2,1,2024-05-11 14:00:00,Brennan Johnson,TakeOn
579918,65,SavedShot,0.894000015258789,0.53,0.031448230147361755,Cristian Romero,h,7218,SetPiece,2023,Head,22262,Tottenham,Burnley,2,1,2024-05-11 14:00:00,Dejan Kulusevski,Aerial
579919,67,SavedShot,0.8780000305175781,0.30200000762939455,0.04949703440070152,Dejan Kulusevski,h,6691,OpenPlay,2023,LeftFoot,22262,Tottenham,Burnley,2,1,2024-05-11 14:00:00,,BallRecovery
579920,71,MissedShots,0.874000015258789,0.30700000762939456,0.05048079788684845,Pedro Porro,h,6912,OpenPlay,2023,RightFoot,22262,Tottenham,Burnley,2,1,2024-05-11 14:00:00,Son Heung-Min,Pass
579921,77,MissedShots,0.9880000305175781,0.4470000076293945,0.8345728516578674,Brennan Johnson,h,10760,OpenPlay,2023,RightFoot,22262,Tottenham,Burnley,2,1,2024-05-11 14:00:00,Son Heung-Min,Pass
579924,84,BlockedShot,0.8619999694824219,0.5209999847412109,0.11148706823587418,Rodrigo Bentancur,h,6108,OpenPlay,2023,LeftFoot,22262,Tottenham,Burnley,2,1,2024-05-11 14:00:00,Son Heung-Min,Pass
579925,85,SavedShot,0.8980000305175782,0.5070000076293946,0.24333415925502777,Cristian Romero,h,7218,FromCorner,2023,Head,22262,Tottenham,Burnley,2,1,2024-05-11 14:00:00,James Maddison,Cross
579913,56,BlockedShot,0.855,0.634000015258789,0.06087777391076088,Wilson Odobert,a,10822,OpenPlay,2023,RightFoot,22262,Tottenham,Burnley,2,1,2024-05-11 14:00:00,Charlie Taylor,BallRecovery
580952,5,SavedShot,0.855,0.46299999237060546,0.09981914609670639,Rodrigo Bentancur,h,6108,OpenPlay,2023,LeftFoot,22233,Tottenham,Manchester City,0,2,2024-05-14 19:00:00,Brennan Johnson,Pass
580955,17,MissedShots,0.914000015258789,0.49599998474121093,0.03825774043798447,Cristian Romero,h,7218,FromCorner,2023,Head,22233,Tottenham,Manchester City,0,2,2024-05-14 19:00:00,James Maddison,Aerial
580962,70,SavedShot,0.9669999694824218,0.4209999847412109,0.5032688975334167,Dejan Kulusevski,h,6691,OpenPlay,2023,RightFoot,22233,Tottenham,Manchester City,0,2,2024-05-14 19:00:00,,None
580963,77,MissedShots,0.8340000152587891,0.28600000381469726,0.024381427094340324,Dejan Kulusevski,h,6691,FromCorner,2023,LeftFoot,22233,Tottenham,Manchester City,0,2,2024-05-14 19:00:00,James Maddison,Pass
580964,79,SavedShot,0.985999984741211,0.34700000762939454,0.29516109824180603,Dejan Kulusevski,h,6691,OpenPlay,2023,LeftFoot,22233,Tottenham,Manchester City,0,2,2024-05-14 19:00:00,,None
582075,13,Goal,0.895,0.6559999847412109,0.07824524492025375,Dejan Kulusevski,a,6691,OpenPlay,2023,LeftFoot,22274,Sheffield United,Tottenham,0,3,2024-05-19 15:00:00,Son Heung-Min,Pass
582076,20,SavedShot,0.9019999694824219,0.38,0.1386529952287674,Dejan Kulusevski,a,6691,OpenPlay,2023,RightFoot,22274,Sheffield United,Tottenham,0,3,2024-05-19 15:00:00,James Maddison,Throughball
582077,23,BlockedShot,0.8,0.46900001525878904,0.05954171344637871,Dejan Kulusevski,a,6691,OpenPlay,2023,LeftFoot,22274,Sheffield United,Tottenham,0,3,2024-05-19 15:00:00,Pedro Porro,Pass
582078,23,BlockedShot,0.9209999847412109,0.455,0.13048259913921356,James Maddison,a,6818,OpenPlay,2023,RightFoot,22274,Sheffield United,Tottenham,0,3,2024-05-19 15:00:00,Brennan Johnson,Cross
582079,28,ShotOnPost,0.8180000305175781,0.514000015258789,0.03540795296430588,Rodrigo Bentancur,a,6108,FromCorner,2023,RightFoot,22274,Sheffield United,Tottenham,0,3,2024-05-19 15:00:00,Cristian Romero,BallTouch
582081,28,MissedShots,0.9230000305175782,0.4879999923706055,0.3988788425922394,Cristian Romero,a,7218,FromCorner,2023,RightFoot,22274,Sheffield United,Tottenham,0,3,2024-05-19 15:00:00,Pedro Porro,Cross
582082,32,SavedShot,0.7919999694824219,0.33,0.03151437267661095,Pedro Porro,a,6912,OpenPlay,2023,RightFoot,22274,Sheffield United,Tottenham,0,3,2024-05-19 15:00:00,James Maddison,Pass
582085,45,SavedShot,0.9209999847412109,0.5370000076293945,0.7027454376220703,James Maddison,a,6818,OpenPlay,2023,RightFoot,22274,Sheffield United,Tottenham,0,3,2024-05-19 15:00:00,Son Heung-Min,Pass
582086,45,BlockedShot,0.9380000305175781,0.3270000076293945,0.09135160595178604,Brennan Johnson,a,10760,OpenPlay,2023,RightFoot,22274,Sheffield United,Tottenham,0,3,2024-05-19 15:00:00,Dejan Kulusevski,Pass
582087,58,Goal,0.865999984741211,0.39099998474121095,0.08259935677051544,Pedro Porro,a,6912,OpenPlay,2023,RightFoot,22274,Sheffield United,Tottenham,0,3,2024-05-19 15:00:00,Brennan Johnson,Pass
582089,64,Goal,0.9080000305175782,0.555,0.14450928568840027,Dejan Kulusevski,a,6691,OpenPlay,2023,RightFoot,22274,Sheffield United,Tottenham,0,3,2024-05-19 15:00:00,James Maddison,Pass
582090,78,SavedShot,0.9069999694824219,0.48,0.027161676436662674,Cristian Romero,a,7218,FromCorner,2023,Head,22274,Sheffield United,Tottenham,0,3,2024-05-19 15:00:00,James Maddison,Aerial
582092,81,MissedShots,0.9690000152587891,0.4540000152587891,0.901846170425415,Brennan Johnson,a,10760,OpenPlay,2023,RightFoot,22274,Sheffield United,Tottenham,0,3,2024-05-19 15:00:00,Son Heung-Min,Throughball
582093,84,BlockedShot,0.8540000152587891,0.33,0.0675320103764534,Dejan Kulusevski,a,6691,OpenPlay,2023,LeftFoot,22274,Sheffield United,Tottenham,0,3,2024-05-19 15:00:00,Son Heung-Min,Pass
